174537,Discusión:Michelle Bachelet,1,Julianortega,1137444627,17454,39,
174537,Discusión:Michelle Bachelet,1,Julianortega,1137444666,17489,39,
174537,Discusión:Michelle Bachelet,1,Antoine,1137445267,17792,39,
174537,Discusión:Michelle Bachelet,1,B1mbo,1137447001,18078,39,
174537,Discusión:Michelle Bachelet,1,B1mbo,1137447237,18363,39,
174537,Discusión:Michelle Bachelet,1,B1mbo,1137447441,18689,39,
174537,Discusión:Michelle Bachelet,1,Antoine,1137448682,19202,39,
174537,Discusión:Michelle Bachelet,1,JCCO,1137452696,19681,19,
174537,Discusión:Michelle Bachelet,1,JCCO,1137459565,21602,19,
174537,Discusión:Michelle Bachelet,1,JCCO,1137459838,21835,19,
174537,Discusión:Michelle Bachelet,1,B1mbo,1137472734,22745,39,
174537,Discusión:Michelle Bachelet,1,B1mbo,1137473735,23478,39,
174537,Discusión:Michelle Bachelet,1,Ecemaml,1137481191,23951,39,
174537,Discusión:Michelle Bachelet,1,200.124.36.62,1137959277,24117,19,
174537,Discusión:Michelle Bachelet,1,Napoleón333,1137960972,24280,0,
174537,Discusión:Michelle Bachelet,1,Albasmalko,1138017128,24515,19,
174537,Discusión:Michelle Bachelet,1,Julianortega,1138053790,25027,39,
174537,Discusión:Michelle Bachelet,1,Fosforitomaestro,1138147592,25253,0,
174537,Discusión:Michelle Bachelet,1,Yakoo,1138148558,25515,38,
174537,Discusión:Michelle Bachelet,1,201.246.79.172,1138399680,25561,38,
174537,Discusión:Michelle Bachelet,1,Hispa,1138399810,25515,116,
174537,Discusión:Michelle Bachelet,1,Jistark,1138473008,25917,38,
174537,Discusión:Michelle Bachelet,1,Antoine,1138515137,26316,38,
174537,Discusión:Michelle Bachelet,1,Jistark,1138591556,26538,38,
174537,Discusión:Michelle Bachelet,1,B1mbo,1138638029,26825,39,
174537,Discusión:Michelle Bachelet,1,Rakela,1138669769,26988,5,
174537,Discusión:Michelle Bachelet,1,200.29.159.213,1138671791,29971,11,
174537,Discusión:Michelle Bachelet,1,200.29.159.213,1138672201,29557,0,
174537,Discusión:Michelle Bachelet,1,Cantus,1138672513,26988,11,
174537,Discusión:Michelle Bachelet,1,200.29.159.213,1138672686,29557,2,
174537,Discusión:Michelle Bachelet,1,200.29.159.213,1138672837,29626,0,
174537,Discusión:Michelle Bachelet,1,Cantus,1138673757,29598,29,
174537,Discusión:Michelle Bachelet,1,Cantus,1138673792,29598,15,
174537,Discusión:Michelle Bachelet,1,Cantus,1138673857,26982,38,
174537,Discusión:Michelle Bachelet,1,Cantus,1138673867,26960,11,
174537,Discusión:Michelle Bachelet,1,200.29.159.213,1138673969,29626,74,
174537,Discusión:Michelle Bachelet,1,Cantus,1138760048,26960,0,
174537,Discusión:Michelle Bachelet,1,200.27.143.79,1138812943,27191,11,
174537,Discusión:Michelle Bachelet,1,B1mbo,1138813744,27481,11,
174537,Discusión:Michelle Bachelet,1,200.27.143.79,1138814533,27840,11,
174537,Discusión:Michelle Bachelet,1,200.27.143.79,1138814661,27902,11,
174537,Discusión:Michelle Bachelet,1,Zhora,1141441855,28327,51,
174537,Discusión:Michelle Bachelet,1,Antoine,1141442406,28366,0,
174537,Discusión:Michelle Bachelet,1,Huhsunqu,1142308948,28366,101,
174537,Discusión:Michelle Bachelet,1,Cantus,1142319073,28366,84,
174537,Discusión:Michelle Bachelet,1,Jarke,1142592670,28766,39,
174537,Discusión:Michelle Bachelet,1,B1mbo,1142617455,29188,39,
174537,Discusión:Michelle Bachelet,1,Jarke,1142617978,29439,39,
174537,Discusión:Michelle Bachelet,1,B1mbo,1142620287,30242,39,
174537,Discusión:Michelle Bachelet,1,B1mbo,1142620386,30305,39,
174537,Discusión:Michelle Bachelet,1,Yakoo,1142642294,31994,50,
174537,Discusión:Michelle Bachelet,1,B1mbo,1142644574,32658,39,
174537,Discusión:Michelle Bachelet,1,201.246.210.181,1143071919,33224,4,
174537,Discusión:Michelle Bachelet,1,JorgeGG,1143071959,32658,118,
174537,Discusión:Michelle Bachelet,1,200.112.38.141,1143178829,32657,0,
174537,Discusión:Michelle Bachelet,1,B1mbo,1143234493,32658,2,
174537,Discusión:Michelle Bachelet,1,201.246.45.32,1143476502,32754,19,
174537,Discusión:Michelle Bachelet,1,Galio,1143502885,33147,19,
174537,Discusión:Michelle Bachelet,1,Pablillo,1144021129,33296,14,
174537,Discusión:Michelle Bachelet,1,Pablillo,1144021201,33293,0,
174537,Discusión:Michelle Bachelet,1,Napoleón333,1144022227,33147,8,
174537,Discusión:Michelle Bachelet,1,Yakoo,1144271487,33999,8,
174537,Discusión:Michelle Bachelet,1,Antoine,1144281962,34274,17,
174537,Discusión:Michelle Bachelet,1,B1mbo,1144290348,34682,17,
174537,Discusión:Michelle Bachelet,1,Antoine,1144290470,34869,17,
174537,Discusión:Michelle Bachelet,1,B1mbo,1144291214,35136,17,
174537,Discusión:Michelle Bachelet,1,Antoine,1144373232,35335,17,
174537,Discusión:Michelle Bachelet,1,B1mbo,1144375302,35739,17,
174537,Discusión:Michelle Bachelet,1,Antoine,1144376946,36028,17,
174537,Discusión:Michelle Bachelet,1,Ecemaml,1144390608,36627,17,
174537,Discusión:Michelle Bachelet,1,Antoine,1144442343,36872,17,
174537,Discusión:Michelle Bachelet,1,B1mbo,1147544375,37292,39,
174537,Discusión:Michelle Bachelet,1,Yakoo,1151866130,37796,45,
174537,Discusión:Michelle Bachelet,1,Yakoo,1151866206,37840,17,
174537,Discusión:Michelle Bachelet,1,201.214.200.172,1154029000,15205,64,
174537,Discusión:Michelle Bachelet,1,Yrithinnd,1154029018,37840,118,
174537,Discusión:Michelle Bachelet,1,200.73.77.114,1157244811,37932,0,
174537,Discusión:Michelle Bachelet,1,Cinabrium,1157245152,37840,218,
174537,Discusión:Michelle Bachelet,1,Fosforitomaestro,1159054372,38591,0,
174537,Discusión:Michelle Bachelet,1,Orgullobot~eswiki,1159441379,38595,105,
174537,Discusión:Michelle Bachelet,1,200.104.124.15,1162926773,38085,0,
174537,Discusión:Michelle Bachelet,1,Ecemaml,1162928507,38595,244,
174537,Discusión:Michelle Bachelet,1,200.90.192.245,1164564266,38594,26,
174537,Discusión:Michelle Bachelet,1,Siki~eswiki,1167470508,38594,221,
174537,Discusión:Michelle Bachelet,1,Edub,1167470920,38594,80,
174537,Discusión:Michelle Bachelet,1,Kazanov~eswiki,1168608650,38946,19,
174537,Discusión:Michelle Bachelet,1,200.104.124.33,1168812417,39088,35,
174537,Discusión:Michelle Bachelet,1,FrancoGG,1171466375,39088,107,
174537,Discusión:Michelle Bachelet,1,FrancoGG,1171466983,39088,127,
174537,Discusión:Michelle Bachelet,1,Mapcho,1171499786,39343,50,
174537,Discusión:Michelle Bachelet,1,Mapcho,1171499983,39580,75,
174537,Discusión:Michelle Bachelet,1,Mapcho,1171500117,39834,50,
174537,Discusión:Michelle Bachelet,1,Mapcho,1171500640,40086,38,
174537,Discusión:Michelle Bachelet,1,Mapcho,1171500979,40322,55,
174537,Discusión:Michelle Bachelet,1,Mapcho,1171501268,40574,52,
174537,Discusión:Michelle Bachelet,1,Mapcho,1171503104,42172,115,
174537,Discusión:Michelle Bachelet,1,Yakoo,1172872695,42261,26,
174537,Discusión:Michelle Bachelet,1,CieloEstrellado~eswiki,1175399658,42732,17,
174537,Discusión:Michelle Bachelet,1,MILO,1176570505,42974,4,
174537,Discusión:Michelle Bachelet,1,B1mbo,1176578174,43235,10,
174537,Discusión:Michelle Bachelet,1,201.230.28.116,1179967655,43300,19,
174537,Discusión:Michelle Bachelet,1,201.230.28.116,1179968106,43608,83,
174537,Discusión:Michelle Bachelet,1,B1mbo,1179971251,43963,89,
174537,Discusión:Michelle Bachelet,1,201.246.248.56,1181165405,44152,0,
174537,Discusión:Michelle Bachelet,1,201.246.248.56,1181165526,43965,38,
174537,Discusión:Michelle Bachelet,1,B1mbo,1181186496,43963,89,
174537,Discusión:Michelle Bachelet,1,201.223.114.86,1181545364,44662,19,
174537,Discusión:Michelle Bachelet,1,201.223.114.86,1181545573,44840,19,
174537,Discusión:Michelle Bachelet,1,190.20.92.114,1181606785,45871,12,
174537,Discusión:Michelle Bachelet,1,Tomatejc,1181606812,44840,253,
174537,Discusión:Michelle Bachelet,1,PRC,1182737623,45471,14,
174537,Discusión:Michelle Bachelet,1,B1mbo,1182741946,45893,0,
174537,Discusión:Michelle Bachelet,1,SFBB,1184350647,46422,39,
174537,Discusión:Michelle Bachelet,1,Amadís,1184413565,46643,39,
174537,Discusión:Michelle Bachelet,1,Amadís,1184413649,46716,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1184676231,47115,39,
174537,Discusión:Michelle Bachelet,1,Tenienteale,1186262932,47816,16,
174537,Discusión:Michelle Bachelet,1,B1mbo,1186330649,48729,22,
174537,Discusión:Michelle Bachelet,1,B1mbo,1186361366,49221,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186363129,49481,39,
174537,Discusión:Michelle Bachelet,1,B1mbo,1186443445,50086,39,
174537,Discusión:Michelle Bachelet,1,B1mbo,1186443962,50398,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186447019,50854,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186447359,51329,39,
174537,Discusión:Michelle Bachelet,1,Axxgreazz,1186452796,51895,39,
174537,Discusión:Michelle Bachelet,1,Axxgreazz,1186452949,51896,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186458354,52814,39,
174537,Discusión:Michelle Bachelet,1,Axxgreazz,1186460565,53993,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186479618,54786,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186480051,55300,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186480102,55303,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186480226,55301,39,
174537,Discusión:Michelle Bachelet,1,Hispa,1186506335,55778,10,
174537,Discusión:Michelle Bachelet,1,Axxgreazz,1186507918,55928,16,
174537,Discusión:Michelle Bachelet,1,B1mbo,1186516017,56188,39,
174537,Discusión:Michelle Bachelet,1,B1mbo,1186516070,56379,16,
174537,Discusión:Michelle Bachelet,1,SFBB,1186541147,56634,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186541194,56643,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186541325,56644,39,
174537,Discusión:Michelle Bachelet,1,Axxgreazz,1186542678,57611,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186543255,57922,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186543334,58056,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186543748,58623,39,
174537,Discusión:Michelle Bachelet,1,Axxgreazz,1186544362,60147,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186575191,60921,39,
174537,Discusión:Michelle Bachelet,1,Amadís,1186588793,60989,39,
174537,Discusión:Michelle Bachelet,1,Hispa,1186597727,61360,16,
174537,Discusión:Michelle Bachelet,1,B1mbo,1186610465,62724,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186616525,62872,39,
174537,Discusión:Michelle Bachelet,1,SFBB,1186617259,63341,39,
174537,Discusión:Michelle Bachelet,1,Hispa,1186694740,63714,16,
174537,Discusión:Michelle Bachelet,1,Tenienteale,1188789632,65058,22,
174537,Discusión:Michelle Bachelet,1,200.120.181.35,1189155784,81,112,
174537,Discusión:Michelle Bachelet,1,Napoleón333,1189180114,65058,0,
174537,Discusión:Michelle Bachelet,1,Qrc2006~eswiki,1191452335,65217,31,
174537,Discusión:Michelle Bachelet,1,Qrc2006~eswiki,1191452404,65321,31,
174537,Discusión:Michelle Bachelet,1,Emilio Kopaitic,1191521114,65630,20,
174537,Discusión:Michelle Bachelet,1,Emilio Kopaitic,1191521494,66573,25,
174537,Discusión:Michelle Bachelet,1,Emilio Kopaitic,1191522272,66971,18,
174537,Discusión:Michelle Bachelet,1,Emilio Kopaitic,1191522522,67281,17,
174537,Discusión:Michelle Bachelet,1,Emilio Kopaitic,1191522622,67495,98,
174537,Discusión:Michelle Bachelet,1,MILO,1191531476,68041,15,
174537,Discusión:Michelle Bachelet,1,Emilio Kopaitic,1191617269,68591,51,
174537,Discusión:Michelle Bachelet,1,Emilio Kopaitic,1193934074,68398,21,
174537,Discusión:Michelle Bachelet,1,200.72.35.226,1194896642,68928,40,
174537,Discusión:Michelle Bachelet,1,MILO,1194898210,69185,24,
174537,Discusión:Michelle Bachelet,1,200.72.35.226,1194988927,69215,24,
174537,Discusión:Michelle Bachelet,1,Jorge,1198374509,70360,43,
174537,Discusión:Michelle Bachelet,1,Aldaserazo,1199633672,70874,19,
174537,Discusión:Michelle Bachelet,1,B1mbo,1199634201,71525,19,
174537,Discusión:Michelle Bachelet,1,CestBOT,1199751064,71555,80,
174537,Discusión:Michelle Bachelet,1,M S,1199832716,71827,39,
174537,Discusión:Michelle Bachelet,1,MILO,1199837210,72108,23,
174537,Discusión:Michelle Bachelet,1,200.86.30.248,1199924094,72421,0,
174537,Discusión:Michelle Bachelet,1,200.86.30.248,1199924141,72428,0,
174537,Discusión:Michelle Bachelet,1,B1mbo,1199925126,72610,0,
174537,Discusión:Michelle Bachelet,1,Chico freak,1200985653,72618,26,
174537,Discusión:Michelle Bachelet,1,Napoleón333,1201012171,72610,0,
174537,Discusión:Michelle Bachelet,1,CestBOT,1202083495,72585,69,
174537,Discusión:Michelle Bachelet,1,Hecap,1206210995,80461,30,
174537,Discusión:Michelle Bachelet,1,B1mbo,1206225855,72584,37,
174537,Discusión:Michelle Bachelet,1,190.21.252.213,1206312075,72114,30,
174537,Discusión:Michelle Bachelet,1,190.21.252.213,1206312167,71642,23,
174537,Discusión:Michelle Bachelet,1,B1mbo,1206313042,72584,181,
174537,Discusión:Michelle Bachelet,1,164.77.114.95,1207259798,72740,0,
174537,Discusión:Michelle Bachelet,1,Napoleón333,1207264260,72583,0,
174537,Discusión:Michelle Bachelet,1,190.164.141.109,1208374005,72920,45,
174537,Discusión:Michelle Bachelet,1,AVBOT,1208374011,72951,171,
174537,Discusión:Michelle Bachelet,1,190.164.141.109,1208374221,73339,27,
174537,Discusión:Michelle Bachelet,1,B1mbo,1208399709,74092,29,
174537,Discusión:Michelle Bachelet,1,201.246.82.155,1210647445,74391,0,
174537,Discusión:Michelle Bachelet,1,Lady Kya,1211381389,74618,30,
174537,Discusión:Michelle Bachelet,1,Emilio Kopaitic,1212208536,75073,23,
174537,Discusión:Michelle Bachelet,1,80.58.205.37,1216396587,76279,0,
174537,Discusión:Michelle Bachelet,1,B1mbo,1216532061,75073,13,
174537,Discusión:Michelle Bachelet,1,200.120.24.246,1218333509,75425,29,
174537,Discusión:Michelle Bachelet,1,200.120.24.246,1218333839,75505,32,
174537,Discusión:Michelle Bachelet,1,200.120.24.246,1218333986,75507,32,
174537,Discusión:Michelle Bachelet,1,B1mbo,1218336362,76219,0,
174537,Discusión:Michelle Bachelet,1,Napoca1,1236642731,77239,0,
174537,Discusión:Michelle Bachelet,1,Napoca1,1236642769,77229,0,
174537,Discusión:Michelle Bachelet,1,B1mbo,1236784788,76218,33,
174537,Discusión:Michelle Bachelet,1,62.199.167.212,1238410533,76485,32,
174537,Discusión:Michelle Bachelet,1,Galgil,1240590534,76974,42,
174537,Discusión:Michelle Bachelet,1,Galgil,1240590675,77069,26,
174537,Discusión:Michelle Bachelet,1,B1mbo,1240622674,77623,26,
174537,Discusión:Michelle Bachelet,1,Belgrano,1240627252,1212,29,
174537,Discusión:Michelle Bachelet,1,Belgrano,1240763263,1220,0,
174537,Discusión:Michelle Bachelet,1,Lufke,1244818060,1797,0,
174537,Discusión:Michelle Bachelet,1,200.83.6.170,1244915949,1816,10,
174537,Discusión:Michelle Bachelet,1,Comu nacho,1246398760,1951,0,
174537,Discusión:Michelle Bachelet,1,B1mbo,1246403047,2234,10,
174537,Discusión:Michelle Bachelet,1,190.82.155.223,1247772207,2328,35,
174537,Discusión:Michelle Bachelet,1,Diegusjaimes,1247772237,2234,144,
174537,Discusión:Michelle Bachelet,1,Belgrano,1248302673,2530,10,
174537,Discusión:Michelle Bachelet,1,F Correa F,1259368332,2836,0,
174537,Discusión:Michelle Bachelet,1,190.209.162.170,1259975521,3194,0,
174537,Discusión:Michelle Bachelet,1,Fosforitomaestro,1260683103,3309,0,
174537,Discusión:Michelle Bachelet,1,Jaimeabarca,1263767321,3621,0,
174537,Discusión:Michelle Bachelet,1,Jaimeabarca,1263769264,4048,0,
174537,Discusión:Michelle Bachelet,1,Jaimeabarca,1263770465,4407,15,
174537,Discusión:Michelle Bachelet,1,Abovedoubt666,1263825858,4471,129,
174537,Discusión:Michelle Bachelet,1,Montgomery,1263825921,4407,154,
174537,Discusión:Michelle Bachelet,1,190.209.29.126,1263833932,4659,0,
174537,Discusión:Michelle Bachelet,1,200.112.253.54,1264860515,4757,0,
174537,Discusión:Michelle Bachelet,1,B1mbo,1264894916,5041,15,
174537,Discusión:Michelle Bachelet,1,Jaimeabarca,1267822297,6321,10,
174537,Discusión:Michelle Bachelet,1,Jaimeabarca,1267822420,6680,15,
174537,Discusión:Michelle Bachelet,1,190.45.100.229,1268071244,8575,15,
174537,Discusión:Michelle Bachelet,1,Carlesius~eswiki,1268486718,9172,38,
174537,Discusión:Michelle Bachelet,1,Carlesius~eswiki,1268486908,9173,0,
174537,Discusión:Michelle Bachelet,1,Nubecosmica,1268598071,9201,20,
174537,Discusión:Michelle Bachelet,1,190.46.203.45,1268770127,9249,13,
174537,Discusión:Michelle Bachelet,1,190.20.187.118,1277576546,9920,29,
174537,Discusión:Michelle Bachelet,1,MILO,1277694676,9965,22,
174537,Discusión:Michelle Bachelet,1,MILO,1277694783,10190,16,
174537,Discusión:Michelle Bachelet,1,Ggenellina,1279132337,10509,29,
174537,Discusión:Michelle Bachelet,1,MILO,1279161954,10767,13,
174537,Discusión:Michelle Bachelet,1,B1mbo,1279162684,11155,13,
174537,Discusión:Michelle Bachelet,1,Pegnafroy,1279229845,11410,13,
174537,Discusión:Michelle Bachelet,1,190.209.34.114,1282928945,11860,0,
174537,Discusión:Michelle Bachelet,1,190.164.171.243,1285649990,11953,16,
174537,Discusión:Michelle Bachelet,1,190.51.40.132,1288668224,12429,0,
174537,Discusión:Michelle Bachelet,1,190.110.155.94,1297677048,12543,0,
174537,Discusión:Michelle Bachelet,1,Manxuc,1297704593,12727,17,
174537,Discusión:Michelle Bachelet,1,Digex,1303778125,12943,51,
174537,Discusión:Michelle Bachelet,1,201.239.49.136,1304100680,12982,0,
174537,Discusión:Michelle Bachelet,1,201.239.49.136,1304100832,13036,0,
174537,Discusión:Michelle Bachelet,1,Manxuc,1304109172,12943,193,
174537,Discusión:Michelle Bachelet,1,Jembot,1305767647,13477,150,
174537,Discusión:Michelle Bachelet,1,32.59.128.29,1307392963,13756,49,
174537,Discusión:Michelle Bachelet,1,186.105.138.188,1309136450,14071,0,
174537,Discusión:Michelle Bachelet,1,MetroBot,1327211121,14086,110,
174537,Discusión:Michelle Bachelet,1,Emiliokun5,1327633099,16327,46,
174537,Discusión:Michelle Bachelet,1,Invadibot,1340798951,16309,91,
174537,Discusión:Michelle Bachelet,1,Colombinery,1352416612,16605,0,
174537,Discusión:Michelle Bachelet,1,200.111.66.34,1361203915,17024,25,
174537,Discusión:Michelle Bachelet,1,190.21.125.180,1371440434,17109,10,
174537,Discusión:Michelle Bachelet,1,Antur,1371473735,17024,157,
174537,Discusión:Michelle Bachelet,1,Alvarojani,1371613750,17581,47,
174537,Discusión:Michelle Bachelet,1,Alvarojani,1371613897,17900,31,
174537,Discusión:Michelle Bachelet,1,186.67.1.170,1372882890,17622,13,
174537,Discusión:Michelle Bachelet,1,186.79.91.225,1375409149,16870,31,
174537,Discusión:Michelle Bachelet,1,Jmvgpartner,1375409507,17900,0,
174537,Discusión:Michelle Bachelet,1,Jmvgpartner,1375410147,18287,31,
174537,Discusión:Michelle Bachelet,1,190.208.166.28,1375756567,19558,0,
174537,Discusión:Michelle Bachelet,1,Jmvgpartner,1375757184,18287,155,
174537,Discusión:Michelle Bachelet,1,186.103.159.6,1376508724,18296,0,
174537,Discusión:Michelle Bachelet,1,Petronas,1376508784,18287,152,
174537,Discusión:Michelle Bachelet,1,186.156.88.107,1376776058,18388,40,
174537,Discusión:Michelle Bachelet,1,Jmvgpartner,1376779424,18287,152,
174537,Discusión:Michelle Bachelet,1,Angar1961,1378003712,19039,45,
174537,Discusión:Michelle Bachelet,1,200.120.30.240,1378401090,18845,13,
174537,Discusión:Michelle Bachelet,1,200.120.30.240,1378401773,19242,67,
174537,Discusión:Michelle Bachelet,1,Warko,1378403647,19039,42,
174537,Discusión:Michelle Bachelet,1,Warko,1378424667,5949,0,
174537,Discusión:Michelle Bachelet,1,Pipoflugzeug,1378811031,6347,0,
174537,Discusión:Michelle Bachelet,1,JPZV,1379024521,6980,35,
174537,Discusión:Michelle Bachelet,1,B1mbo,1381154175,7253,26,
174537,Discusión:Michelle Bachelet,1,Elchsntre,1381156761,7527,44,
174537,Discusión:Michelle Bachelet,1,Elchsntre,1381156857,7637,26,
174537,Discusión:Michelle Bachelet,1,Elchsntre,1381156891,7637,26,
174537,Discusión:Michelle Bachelet,1,Elchsntre,1381157013,7717,26,
174537,Discusión:Michelle Bachelet,1,Chamarasca,1381189501,8227,26,
174537,Discusión:Michelle Bachelet,1,Jmvgpartner,1381260204,8591,26,
174537,Discusión:Michelle Bachelet,1,200.28.236.67,1384056406,9796,25,
174537,Discusión:Michelle Bachelet,1,200.28.236.67,1384056485,11002,22,
174537,Discusión:Michelle Bachelet,1,Lin linao,1384810624,11430,30,
174537,Discusión:Michelle Bachelet,1,Warko,1387332609,11837,27,
174537,Discusión:Michelle Bachelet,1,Refulgir,1391830210,12317,60,
174537,Discusión:Michelle Bachelet,1,AldanaN,1394581181,12471,44,
174537,Discusión:Michelle Bachelet,1,186.156.35.102,1407965379,12517,33,
174537,Discusión:Michelle Bachelet,1,Warko,1407974338,12471,151,
174537,Discusión:Michelle Bachelet,1,Rehtor,1409927724,12709,22,
174537,Discusión:Michelle Bachelet,1,KundaliniZero,1410227623,13013,25,
174537,Discusión:Michelle Bachelet,1,Jmvgpartner,1410230733,13182,11,
174537,Discusión:Michelle Bachelet,1,KundaliniZero,1410398097,13583,22,
174537,Discusión:Michelle Bachelet,1,KundaliniZero,1410399885,14817,25,
174537,Discusión:Michelle Bachelet,1,190.163.6.132,1417987248,15667,57,
174537,Discusión:Michelle Bachelet,1,190.163.6.132,1417987451,15689,31,
174537,Discusión:Michelle Bachelet,1,Jkbw,1417987587,14817,131,
174537,Discusión:Michelle Bachelet,1,190.163.6.132,1417997559,15662,52,
174537,Discusión:Michelle Bachelet,1,Jkbw,1417997573,14817,160,
174537,Discusión:Michelle Bachelet,1,190.163.6.132,1417997792,164835,30,
174537,Discusión:Michelle Bachelet,1,Jkbw,1417997957,14817,145,
174537,Discusión:Michelle Bachelet,1,Juan25,1418054460,15114,44,
174537,Discusión:Michelle Bachelet,1,Juan25,1418054577,15123,44,
174537,Discusión:Michelle Bachelet,1,200.83.220.81,1426188059,15224,0,
174537,Discusión:Michelle Bachelet,1,181.226.129.41,1428348447,15284,0,
174537,Discusión:Michelle Bachelet,1,200.120.86.54,1431549013,15164,0,
174537,Discusión:Michelle Bachelet,1,Jkbw,1431549183,15284,130,
174537,Discusión:Michelle Bachelet,1,Eduardo luenlef,1433659018,15281,0,
